line number,satellite catalog number,classification,International Designator(launch year),International Designator (launch num),International Designator (piece of launch),epoch year,epoch day,first time derivative of mean motion(ballisitc coefficient),second time derivative of mean motion(delta-dot),bstar drag term,ephemeris type,element number,checksum,inclination,right ascension of the ascending node,eccentricity,argument of perigee,mean anomaly,mean motion,revolution number at epoch,#JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,PLName,Primary,Status,Dest,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,OQUAL,AltNames
1,33408,U,08,053,A  ,23,111.24714455, .00008339, 00000+0, 70729-3,0,  999,4, 97.8776,101.5495,0016378,334.0243, 26.0156,14.98099773,78952,S33408,-,33408,2008-053A,A,P           ,Shi Jian 6/3B,2008 Oct 25,S33411,CASC,CN,2008 Oct 25 0127,In Earth orbit,-,2023 Apr 16 ,      96.127 ,     561, ,     584, , 97.88 , ,LLEO/S,Shi Jian 06 hao 03 zu B xing,Earth,O,-,SAST,FY-1?,-,    1000 ,?,   1000 ,?,    1000 ,?,   1.4 , ,  1.4 , ,    8.6 , ,Box + 2 Pan,-,SJ-6/3B
1,33409,U,08,053,B  ,23,111.19082772, .00003503, 00000+0, 31272-3,0,  999,7, 97.8604,100.7492,0014032,292.0965, 67.8777,14.96544940,78985,S33409,-,33409,2008-053B,P,P           ,Shi Jian 6/3A,2008 Oct 25,S33410,CASC,CN,2008 Oct 25 0126,In Earth orbit,-,2023 Apr 16 ,      96.224 ,     567, ,     587, , 97.86 , ,LLEO/S,Shi Jian 06 hao 03 zu A xing,Earth,O,-,DFHZ,CAST-968,-,     350 ,?,    350 ,?,     350 ,?,   1.0 , ,  1.0 , ,    4.0 , ,Box + 2 Pan,-,SJ-6/3A
1,33412,U,08,054,A  ,23,110.85835306, .00005516, 00000+0, 52727-3,0,  999,7, 97.8903,300.1614,0017374,177.8120,182.3180,14.93549535,78402,S33412,-,33412,2008-054A,A,P           ,COSMO 3,2008 Oct 25,S33413,ASI,I,2008 Oct 25 0326,In Earth orbit,-,2023 Apr 16 ,      96.418 ,     575, ,     598, , 97.89 , ,LLEO/S,COSMO-Skymed 3,Earth,O,-,THALA,Prima,AOCS,    1900 , ,   1700 ,?,    1900 , ,   1.4 , ,  1.4 , ,   12.0 ,?,Box + 2 Pan,-,-
1,33433,U,08,056,A  ,23,110.95757851, .00000285, 00000+0, 12772-3,0,  999,5, 98.6918,127.2579,0012526,281.4677, 78.5099,14.30027882,75432,S33433,-,33433,2008-056A,P,P           ,Shiyan Weixing 3,2008 Nov  5,S33435,CASC,CN,2008 Nov  5 0027?,In Earth orbit,-,2023 Apr 16 ,     100.698 ,     782, ,     800, , 98.69 , ,LEO/S,Shiyan 3,Earth,O,-,DFHZ/HARB,SY,-,     200 ,?,    200 ,?,     200 ,?,   1.0 ,?,  1.0 ,?,    3.0 ,?,Box + 2 Pan,-,-
1,33434,U,08,056,B  ,23,110.90845021, .00000224, 00000+0, 10505-3,0,  999,3, 98.6981,127.0172,0013198,283.9024, 76.0694,14.29628171,75419,S33434,-,33434,2008-056B,P,P           ,Chuangxin-1 02,2008 Nov  5,S33435,CAST,CN,2008 Nov  5 0028?,In Earth orbit,-,2023 Apr 16 ,     100.726 ,     783, ,     802, , 98.70 , ,LEO/S,CX-1 02 xing,Earth,O,-,SECM,CX,-,      90 ,?,     90 ,?,      90 ,?,   0.5 ,?,  0.5 ,?,    0.5 ,?,Box,-,Tianxun-1
1,33436,U,08,057,A  ,23,111.06716233, .00000113, 00000+0, 00000+0,0,  999,8,  0.0888, 90.6172,0003032,346.2598,175.3384, 1.00269725, 5291,S33436,-,33436,2008-057A,A,P           ,Astra 1M,2008 Nov  5,S33438,SESSA,L,2008 Nov  6 0556,In Earth orbit,-,2023 Apr 16 ,    1436.161 ,   35775, ,   35800, ,  0.08 , ,GEO/S,Astra 1M,Earth,O,-,ASTT,Eurostar 3000S,R-4D-15-300,    5345 , ,   3000 ,?,    5345 , ,   4.0 , ,  2.4 , ,   35.0 , ,Box + 2 Pan,-,-
1,33446,U,08,061,A  ,23,110.88258079, .00002281, 00000+0, 32163-3,0,  999,9, 97.8490, 47.2788,0014852,214.1753,145.8503,14.78134750,77499,S33446,-,33446,2008-061A,P,P           ,Yaogan Weixing 4,2008 Dec  1,A07457,ZLZB,CN,2008 Dec  1 0452?,In Earth orbit,-,2023 Apr 16 ,      97.422 ,     625, ,     645, , 97.85 , ,LEO/S,Jianbing-6 02 xing,Earth,O,-,DFHZ,CAST-2000,-,     700 ,?,    700 ,?,     700 ,?,   2.0 ,?,  1.5 ,?,    4.0 ,?,Box + 2 Pan,-,-
1,33453,U,08,063,A  ,23,110.70172374, .00000052, 00000+0, 00000+0,0,  999,8,  0.0126,235.6943,0002614,162.4220,294.1631, 1.00270045, 5256,S33453,-,33453,2008-063A,A,P           ,Ciel 2,2008 Dec 10,S33455,CIEL,CA,2008 Dec 10 2255,In Earth orbit,-,2023 Apr 16 ,    1436.083 ,   35773, ,   35799, ,  0.02 , ,GEO/S,Ciel 2,Earth,O,-,THALES,Spacebus 4000C4,S400,    5625 , ,   3500 ,?,    5625 , ,   7.1 , ,  3.0 , ,   35.0 ,?,Box + 2 Pan,-,-
1,33459,U,08,065,A  ,23,111.06716233, .00000081, 00000+0, 00000+0,0,  999,6,  0.0658, 58.7102,0005122,344.4137,202.9209, 1.00270520, 5268,S33459,-,33459,2008-065A,P,P           ,EUTELSAT HOT BIRD 13C,2008 Dec 20,S33462,EUTSA,F,2008 Dec 20 2301,In Earth orbit,-,2023 Apr 16 ,    1436.076 ,   35764, ,   35807, ,  0.06 , ,GEO/S,Hot Bird 9,Earth,N,-,ASTT,Eurostar 3000,R-4D-15-300,    4880 , ,   2338 , ,    4880 , ,   6.3 , ,  2.7 , ,   39.4 , ,Box + 2 Pan,-,-
1,33460,U,08,065,B  ,23,110.86829740,-.00000106, 00000+0, 00000+0,0,  999,2,  2.2431, 88.7724,0003040,300.6320,119.3355, 1.00271163, 5239,S33460,-,33460,2008-065B,P,P           ,EUTELSAT 12 WEST E,2008 Dec 20,S33461,EUTSA,F,2008 Dec 20 2307,In Earth orbit,-,2023 Apr 16 ,    1436.112 ,   35773, ,   35800, ,  2.23 , ,GEO/S,Eutelsat W2M,Earth,N,-,ISRO/ASTT,I3K,ISRO-LAM,    3460 , ,   1555 , ,    3460 , ,   5.0 , ,  1.8 , ,   15.7 , ,Box + 2 Pan,-,-
1,33463,U,08,066,A  ,23,110.97666909,-.00000209, 00000+0, 00000+0,0,  999,8,  6.5923, 63.3727,0001453,335.8954,247.7554, 1.00276686, 5252,S33463,-,33463,2008-066A,A,P           ,Feng Yun 2E,2008 Dec 23,S33464,NSMC,CN,2008 Dec 23 0118,In Earth orbit,-,2023 Apr 15 ,    1436.008 ,   35777, ,   35791, ,  6.58 , ,GEO/I,FY-2 06 xing,Earth,O,-,SISE,FY-2,Shanxi AKM,     651 , ,    600 ,?,    1390 , ,   3.0 , ,  2.1 , ,    3.0 , ,Cyl,-,-
1,33492,U,09,002,A  ,23,110.30735343, .00001830, 00000+0, 33098-3,0,  999,4, 98.0673,225.5185,0001485, 91.5581,268.5794,14.67549538,76222,S33492,-,33492,2009-002A,A,P           ,Ibuki,2009 Jan 23,S33500,JAXA,J,2009 Jan 23 0410,In Earth orbit,-,2023 Apr 16 ,      98.124 ,     667, ,     669, , 98.08 , ,LEO/S,GOSAT,Earth,O,-,MELCO,GOSAT,AOCS,    1750 , ,   1750 , ,    1750 , ,   3.7 , ,  1.8 , ,   13.7 , ,Box + 2 Pan,-,-
1,33498,U,09,002,G  ,23,111.15369379, .00004112, 00000+0, 52879-3,0,  999,0, 98.1409, 13.0895,0010005,347.4437, 12.6524,14.81672975,76738,S33498,-,33498,2009-002G,A,P           ,Kukai,2009 Jan 23,S33500,KAGA,J,2009 Jan 23 0435,In Earth orbit,-,2023 Apr 16 ,      97.191 ,     616, ,     631, , 98.14 , ,LEO/S,STARS-1 Mother,Earth,O,-,KAGA,STARS-1,-,       4 , ,      4 , ,       7 , ,   0.253, ,  0.160, ,    1.0 ,?,2 Box + Tether,-,STARS-1
1,33499,U,09,002,H  ,23,110.94717887, .00002302, 00000+0, 33478-3,0,  999,1, 98.1798,  2.5194,0010007, 56.1363,304.0797,14.76899671,76561,S33499,-,33499,2009-002H,A,P           ,Kiseki,2009 Jan 23,S33500,KOUKO,J,2009 Jan 23 0435,In Earth orbit,-,2023 Apr 16 ,      97.503 ,     632, ,     646, , 98.18 , ,LEO/S,KKS-1,Earth,O,-,KOUKO,KKS-1,-,       3 , ,      3 , ,       3 , ,   0.2 , ,  0.2 , ,    0.2 , ,Box,-,Kouko-Kosen-Sat
1,33591,U,09,005,A  ,23,110.88586637, .00000298, 00000+0, 18520-3,0,  999,0, 99.1060,155.8816,0014505, 47.7636,312.4764,14.12736333,73159,S33591,-,33591,2009-005A,A,P           ,NOAA 19,2009 Feb  6,S33592,NOAA,US,2009 Feb  6 1127,In Earth orbit,-,2023 Apr 16 ,     101.930 ,     839, ,     860, , 99.11 , ,LEO/S,NOAA N',Earth,O,-,LMSS,ATN,-,    1420 , ,   1416 , ,    1420 , ,   4.2 , ,  1.9 , ,    7.0 , ,Box + Pan,-,-
1,33595,U,09,007,A  ,23,110.29500098,-.00000096, 00000+0, 00000+0,0,  999,5,  0.4832, 90.5563,0004478,291.3794,281.3821, 1.00271785, 5196,S33595,-,33595,2009-007A,A,P           ,Ekspress AM-44,2009 Feb 11,S33596,KS,RU,2009 Feb 11 0915,In Earth orbit,-,2023 Apr 15 ,    1436.087 ,   35767, ,   35804, ,  0.47 , ,GEO/S,Ekspress AM-44,Earth,O,-,RESH,Ekspress-2000,AOCS,    2532 , ,   1500 ,?,    2532 , ,   6.0 , ,  2.0 , ,   27.0 , ,Cyl + 2 Pan,-,-
1,33749,U,09,008,A  ,23,110.76387399, .00000065, 00000+0, 00000+0,0,  999,1,  0.0257,310.3439,0002130, 70.5033,285.7851, 1.00272025, 5196,S33749,-,33749,2009-008A,A,P           ,NSS 9,2009 Feb 12,S33754,SESSL/SESSAN,UK,2009 Feb 12 2241,In Earth orbit,-,2023 Apr 16 ,    1436.117 ,   35778, ,   35795, ,  0.05 , ,GEO/S,NSS 9,Earth,O,-,OSCD,OSC Star 2.4,BT-4,    2290 , ,   1050 , ,    2290 , ,   4.1 , ,  2.3 , ,   17.5 , ,Box + 2 Pan,-,-
1,33750,U,09,008,B  ,23,110.93126836, .00000149, 00000+0, 00000+0,0,  999,2,  0.0680, 59.8862,0003973,325.4729,191.7170, 1.00273247, 5188,S33750,-,33750,2009-008B,P,P           ,EUTELSAT 33E,2009 Feb 12,S33753,EUTSA,F,2009 Feb 12 2235,In Earth orbit,-,2023 Apr 16 ,    1436.115 ,   35769, ,   35804, ,  0.06 , ,GEO/S,Hot Bird 10,Earth,N,-,ASTT,Eurostar 3000,R-4D-15-300,    4892 , ,   2500 ,?,    4892 , ,   6.3 , ,  2.7 , ,   39.0 , ,Box + 2 Pan,-,-
1,33751,U,09,008,C  ,23,110.62585668, .00000514, 00000+0, 14868-2,0,  999,7,  2.0746,325.3069,5480241,106.0925,318.0449, 4.58990064,20892,S33751,-,33751,2009-008C,P,P           ,Spirale A,2009 Feb 12,A07468,DGA,F,2009 Feb 12 2242,In Earth orbit,-,2023 Apr 15 ,     313.736 ,     536, ,   17296, ,  2.08 , ,HEO,Spirale A,Earth,O,-,ASTT/THALES,Myriade,-,     117 , ,    117 , ,     117 , ,   1.4 , ,  0.7 , ,    2.2 , ,Box + Pan,-,-
1,33752,U,09,008,D  ,23,110.15152351, .00011023, 00000+0, 22377-2,0,  999,6,  2.1875,316.4372,6847402,114.8655,327.5177, 2.84768315,13377,S33752,-,33752,2009-008D,P,P           ,Spirale B,2009 Feb 12,A07468,DGA,F,2009 Feb 12 2242,In Earth orbit,-,2023 Apr 16 ,     505.824 ,     252, ,   29050, ,  2.19 , ,HEO,Spirale B,Earth,O,-,ASTT/THALES,Myriade,-,     117 , ,    117 , ,     117 , ,   1.4 , ,  0.7 , ,    2.2 , ,Box + Pan,-,-
1,34111,U,09,009,A  ,23,110.71994118,-.00000257, 00000+0, 00000+0,0,  999,8,  0.0196,245.2436,0002491,125.3426, 59.5801, 1.00268196, 3466,S34111,-,34111,2009-009A,A,P           ,Telstar 11N,2009 Feb 26,S34112,TSKY,CA,2009 Feb 27 0025,In Earth orbit,-,2023 Apr 16 ,    1436.140 ,   35776, ,   35798, ,  0.02 , ,GEO/S,Telstar 11N,Earth,O,-,LOR,FS-1300,R-4D-11-164,    4010 , ,   2000 ,?,    4010 , ,   5.6 ,?,  2.8 ,?,   31.0 ,?,Box + 2 Pan,-,-
1,34661,U,09,014,A  ,23,109.79398903,-.00000036, 00000+0, 00000+0,0,  999,5, 54.8782,257.0075,0126651, 57.0661,272.3575, 2.00567201,10312,S34661,-,34661,2009-014A,A,P           ,GPS IIR-20(M),2009 Mar 24,S34662,SFSSC,US,2009 Mar 24 0942,In Earth orbit,-,2023 Apr 16 ,     717.964 ,   19845, ,   20518, , 54.88 , ,MEO,GPS SVN 49,Earth,O,-,LMVF,Series 4000,Star 37XFP,    1077 , ,    910 , ,    2032 , ,   1.5 , ,  1.9 , ,   19.3 , ,Box + 2 Pan,-,"USA 203,Navstar 63"
1,34710,U,09,016,A  ,23,110.87274280, .00000062, 00000+0, 00000+0,0,  999,2,  0.0345, 78.4135,0005739,311.4977,142.9556, 1.00272511, 2968,S34710,-,34710,2009-016A,P,P           ,EUTELSAT 10A,2009 Apr  3,S34711,EUTSA,F,2009 Apr  4 0133,In Earth orbit,-,2023 Apr 16 ,    1436.107 ,   35762, ,   35810, ,  0.02 , ,GEO/S,Eutelsat W2A,Earth,N,-,THALES,Spacebus 4000C4,S400,    5922 , ,   2828 , ,    5922 , ,   7.5 , ,  2.6 , ,   34.0 ,?,Box + 2 Pan + Dish,-,-
1,34713,U,09,017,A  ,23,110.85385786, .00000060, 00000+0, 00000+0,0,  999,6,  0.0097,254.9055,0001555, 55.9060,262.7345, 1.00278804, 3405,S34713,-,34713,2009-017A,A,P ------c   ,WGS SV-2,2009 Apr  4,S34714,SFSSC,US,2009 Apr  4 0102,In Earth orbit,-,2023 Apr 15 ,    1436.108 ,   35786, ,   35787, ,  0.01 , ,GEO/S,Wideband Global Satcom 2,Earth,O,-,BOES,BSS-702HP,R-4D-15-375,    5768 , ,   2500 ,?,    5768 , ,   6.0 ,?,  3.0 ,?,   47.9 , ,Box + 2 Pan,-,USA 204
1,34839,U,09,021,A  ,23,111.16733412, .00011593, 00000+0, 34569-3,0,  999,2, 97.1218, 83.3797,0021317,274.2450, 85.6358,15.34577920,77834,S34839,-,34839,2009-021A,A,P           ,Yaogan Weixing 6,2009 Apr 22,S34840,ZLZB,CN,2009 Apr 22 0303?,In Earth orbit,-,2023 Apr 16 ,      93.845 ,     447, ,     477, , 97.12 , ,LLEO/S,Jianbing-7 01 xing,Earth,O,-,SAST,JB-7,-,    2000 ,?,   2000 ,?,    2000 ,?,   2.0 ,?,  1.5 ,?,    4.0 ,?,Box + 2 Pan,-,-
1,34941,U,09,027,A  ,23,110.87835613,-.00000352, 00000+0, 00000+0,0,  999,6,  0.0833, 82.6352,0001605,234.0075,316.5129, 1.00272147, 5105,S34941,-,34941,2009-027A,P,P           ,SES-7,2009 May 16,S34942,SESG/SESSAN,GI,2009 May 16 1012,In Earth orbit,-,2023 Apr 16 ,    1436.118 ,   35780, ,   35793, ,  0.10 , ,GEO/S,Indostar II/Protostar II,Earth,N,-,BOES,HS-601HP,R-4D,    3905 , ,   2000 ,?,    3905 , ,   4.1 , ,  3.6 , ,   26.0 , ,Box + 2 Pan,-,-
1,35362,U,09,032,A  ,23,110.86342604,-.00000253, 00000+0, 00000+0,0,  999,2,  0.0289,220.0626,0001235,158.2218,232.7237, 1.00298372, 5068,S35362,-,35362,2009-032A,A,P           ,Measat 3A,2009 Jun 21,S35363,MEAS,MY,2009 Jun 22 0414,In Earth orbit,-,2023 Apr 16 ,    1436.109 ,   35785, ,   35788, ,  0.02 , ,GEO/S,Measat 3A,Earth,O,-,OSCD,OSC Star 2.4,BT-4,    2366 , ,   1080 ,?,    2366 , ,   4.2 ,?,  2.3 ,?,   22.4 ,?,Box + 2 Pan,-,-
1,35491,U,09,033,A  ,23,110.49078126,-.00000074, 00000+0, 00000+0,0,  999,1,  0.2025,111.8091,0005733,298.8311,226.1386, 1.00269372, 5054,S35491,-,35491,2009-033A,A,P           ,GOES 14,2009 Jun 27,S35492,NOAA,US,2009 Jun 28 0312,In Earth orbit,-,2023 Apr 16 ,    1436.137 ,   35762, ,   35811, ,  0.19 , ,GEO/S,GOES O,Earth,O,-,BOES,HS-601,R-4D?,    3209 , ,   1543 , ,    3209 , ,   3.6 , ,  2.3 , ,    8.2 , ,Box + Pan + Ant,-,-
1,35493,U,09,034,A  ,23,110.87750810,-.00000206, 00000+0, 00000+0,0,  999,0,  0.0158,270.8577,0000751,305.8619,221.7220, 1.00270268, 3507,S35493,-,35493,2009-034A,A,P           ,Sirius FM-5,2009 Jun 30,S35494,SIRX,US,2009 Jul  1 0423,In Earth orbit,-,2023 Apr 16 ,    1436.097 ,   35783, ,   35790, ,  0.02 , ,GEO/S,Sirius CD Radio 5,Earth,O,-,LOR,FS-1300,R-4D-11-164,    5820 , ,   2900 , ,    5820 , ,   5.2 , ,  5.6 , ,   24.8 , ,Box + 2 Pan,-,-
1,35496,U,09,035,A  ,23,111.27525505,-.00000061, 00000+0, 00000+0,0,  999,9,  3.6706, 43.6879,0002898,348.8773,164.6205, 1.00272717, 5059,S35496,-,35496,2009-035A,P,P           ,T1,2009 Jul  1,S35497,DISH,US,2009 Jul  1 1818,In Earth orbit,-,2023 Apr 16 ,    1436.088 ,   35774, ,   35798, ,  3.66 , ,GEO/I,Terrestar 1,Earth,N,-,LOR,FS-1300O,R-4D-11-164,    6910 , ,   3000 ,?,    6910 , ,   7.6 , ,  2.8 , ,   32.4 , ,Box + 2 Pan + Dish,-,-
1,35498,U,09,036,A  ,23,110.77683414, .00000058, 00000+0, 35663-3,0,  999,2, 82.4839, 88.0310,0006654,186.1420,173.9579,12.40836503,62465,S35498,-,35498,2009-036A,A,P           ,Kosmos-2451,2009 Jul  6,S35501,VVKOV,RU,2009 Jul  6 0310,In Earth orbit,-,2023 Apr 16 ,     116.051 ,    1497, ,    1508, , 82.48 , ,LEO/I,Strela-3 No. 158L (558),Earth,O,-,RESH,Strela-3,-,     225 , ,    225 , ,     225 , ,   1.6 , ,  0.8 , ,    7.0 ,?,Cyl + Ant,-,Strela-3 [No. 132]:JP
1,35500,U,09,036,C  ,23,110.78883023, .00000052, 00000+0, 31295-3,0,  999,6, 82.4843, 84.4083,0007557,146.7292,213.4263,12.41481289,62498,S35500,-,35500,2009-036C,A,P           ,Kosmos-2453,2009 Jul  6,S35501,VVKOV,RU,2009 Jul  6 0310,In Earth orbit,-,2023 Apr 16 ,     115.991 ,    1494, ,    1506, , 82.48 , ,LEO/I,Strela-3 No. 159L (559),Earth,O,-,RESH,Strela-3,-,     225 , ,    225 , ,     225 , ,   1.6 , ,  0.8 , ,    7.0 ,?,Cyl + Ant,-,Strela-3 [No. 133]:JP
1,35681,U,09,041,A  ,23,110.81031191, .00001159, 00000+0, 19000-3,0,  999,6, 97.6885,310.6624,0001210, 21.5002,338.6267,14.72462534,73699,S35681,-,35681,2009-041A,P,P           ,GEOSAT-1,2009 Jul 29,S35688,GEOSAT,E,2009 Jul 29 1902?,In Earth orbit,-,2023 Apr 16 ,      97.796 ,     652, ,     654, , 97.69 , ,LEO/S,Deimos-1 DMC,Earth,N,-,SSTLA,SSTL-100,-,      90 , ,     90 , ,      90 , ,   1.0 ,?,  1.0 ,?,    1.0 ,?,Hex Cyl,-,-
1,35682,U,09,041,B  ,23,110.67688138, .00002577, 00000+0, 43784-3,0,  999,1, 97.8433,256.1334,0011654,163.7648,196.3918,14.69926729,73540,S35682,-,35682,2009-041B,P,P           ,DubaiSat-1,2009 Jul 29,S35688,MBRSC,UAE,2009 Jul 29 1902?,In Earth orbit,-,2023 Apr 16 ,      97.966 ,     653, ,     669, , 97.84 , ,LEO/S,DubaiSat-1,Earth,O,-,SATREC,Satrec,-,     190 , ,    190 , ,     190 , ,   1.3 , ,  1.2 , ,    3.0 ,?,Hex Cyl + 3 Pan,-,-
1,35683,U,09,041,C  ,23,111.15856158, .00001787, 00000+0, 29180-3,0,  999,1, 97.7250,273.1486,0001438, 70.8796,289.2569,14.72033211,73676,S35683,-,35683,2009-041C,A,P           ,UK-DMC-2,2009 Jul 29,S35688,SSTLA/DMC,UK,2009 Jul 29 1902?,In Earth orbit,-,2023 Apr 16 ,      97.825 ,     653, ,     655, , 97.72 , ,LEO/S,UK-DMC-2,Earth,O,-,SSTLA,SSTL-100,-,      97 , ,     97 , ,      97 , ,   1.0 ,?,  1.0 ,?,    1.0 ,?,Hex Cyl,-,-
1,35684,U,09,041,D  ,23,110.81293113, .00001615, 00000+0, 21585-3,0,  999,1, 98.2898,139.7753,0047646, 85.5352,275.1300,14.80243093,74052,S35684,-,35684,2009-041D,P,P           ,exactView 4,2009 Jul 29,S35688,EXESP,CA,2009 Jul 29 1902?,In Earth orbit,-,2023 Apr 16 ,      97.282 ,     595, ,     661, , 98.29 , ,LEO/S,-,Earth,N,-,SPQ,Aprize,-,      12 , ,     12 , ,      12 , ,   0.2 , ,  0.2 , ,    0.2 , ,Box + Ant,-,-
1,35685,U,09,041,E  ,23,110.80349009, .00002346, 00000+0, 26887-3,0,  999,9, 98.1241,185.8873,0056465,343.9582, 15.9842,14.85825075,74273,S35685,-,35685,2009-041E,P,P           ,Nanosat 1B,2009 Jul 29,S35688,INTA,E,2009 Jul 29 1902?,In Earth orbit,-,2023 Apr 16 ,      96.917 ,     571, ,     650, , 98.12 , ,LEO/S,Nanosat,Earth,O,-,INTA,Nanosat,-,      22 , ,     22 , ,      22 , ,   0.5 , ,  0.5 , ,    1.0 ,?,Poly + Ant,-,-
1,35686,U,09,041,F  ,23,110.81485407, .00002957, 00000+0, 30733-3,0,  999,7, 98.0952,209.2862,0069349,260.9598, 98.3766,14.88973785,74432,S35686,-,35686,2009-041F,P,P           ,exactView 3,2009 Jul 29,S35688,EXESP,CA,2009 Jul 29 1902?,In Earth orbit,-,2023 Apr 16 ,      96.712 ,     552, ,     649, , 98.09 , ,LEO/S,-,Earth,N,-,SPQ,Aprize,-,      12 , ,     12 , ,      12 , ,   0.2 , ,  0.2 , ,    0.2 , ,Box + Ant,-,-
1,35696,U,09,042,A  ,23,110.98983135,-.00000313, 00000+0, 00000+0,0,  999,3,  0.0680, 96.4327,0001479,286.3389,282.8904, 1.00272375, 5010,S35696,-,35696,2009-042A,A,P           ,Asiasat 5,2009 Aug 11,S35697,ASIA,HK,2009 Aug 12 0502,In Earth orbit,-,2023 Apr 16 ,    1436.059 ,   35779, ,   35792, ,  0.06 , ,GEO/S,Asiasat 5,Earth,O,-,LOR,SSL-1300,R-4D-11-164,    3760 , ,   2000 ,?,    3760 , ,   5.6 ,?,  2.8 ,?,   31.0 ,?,Box + 2 Pan,-,-
1,35752,U,09,043,A  ,23,110.68454885,-.00000047, 00000+0, 00000+0,0,  999,3, 55.3213, 73.1847,0056570, 63.9658,138.0969, 2.00566273,10022,S35752,-,35752,2009-043A,A,P           ,GPS IIR-21(M),2009 Aug 17,S35754,SFSSC,US,2009 Aug 17 1143,In Earth orbit,-,2023 Apr 15 ,     717.966 ,   20032, ,   20331, , 55.32 , ,MEO,GPS SVN 50,Earth,O,-,LMVF,Series 4000,Star 37XFP,    1077 , ,    910 , ,    2032 , ,   1.5 , ,  1.9 , ,   19.3 , ,Box + 2 Pan,-,"USA 206,Navstar 64"
1,35755,U,09,044,A  ,23,110.89788654,-.00000334, 00000+0, 00000+0,0,  999,3,  0.0434, 98.8798,0000704,232.3146,332.8114, 1.00269978, 5004,S35755,-,35755,2009-044A,P,P           ,JCSAT RA,2009 Aug 21,S35758,INTELU,US,2009 Aug 21 2235,In Earth orbit,-,2023 Apr 16 ,    1436.098 ,   35783, ,   35789, ,  0.03 , ,GEO/S,JCSAT 12,Earth,N,-,LMCSS,A2100AXS,Leros 1C,    4050 , ,   1850 ,?,    4050 , ,   5.5 , ,  2.2 , ,   26.9 , ,Box + 2 Pan,-,-
1,35756,U,09,044,B  ,23,110.83011924,-.00000154, 00000+0, 00000+0,0,  999,7,  0.0575, 28.9062,0004243,351.4897,283.0805, 1.00272280, 4999,S35756,-,35756,2009-044B,A,P           ,Optus D3,2009 Aug 21,S35757,OPTS,AU,2009 Aug 21 2243,In Earth orbit,-,2023 Apr 16 ,    1436.144 ,   35769, ,   35805, ,  0.02 , ,GEO/S,Optus D3,Earth,O,-,OSCD,OSC Star 2.4,BT-4,    2475 , ,   1182 , ,    2475 , ,   3.9 , ,  2.3 , ,   22.4 , ,Box + 2 Pan,-,-
1,35865,U,09,049,A  ,23,111.15201158, .00000355, 00000+0, 17855-3,0,  999,1, 98.5752, 77.4299,0003343, 63.8951,296.2571,14.22478173,70542,S35865,-,35865,2009-049A,A,P           ,Meteor-M No. 1,2009 Sep 17,S35867,RGMS/VNIIEMI,RU,2009 Sep 17 1653,In Earth orbit,-,2023 Apr 16 ,     101.232 ,     814, ,     819, , 98.57 , ,LEO/S,Meteor-M No. 1,Earth,O,-,VNIEMR,Resurs-O,-,    2755 , ,   2600 ,?,    2755 , ,   6.5 , ,  2.9 , ,   14.0 , ,Cyl + 2 Pan,-,":C,:RC,372A332 No.138-1573-091I:RA"
1,35873,U,09,050,A  ,23,110.85626866,-.00000263, 00000+0, 00000+0,0,  999,4,  0.0462, 77.9067,0001780,342.0586, 24.2475, 1.00271619, 4978,S35873,-,35873,2009-050A,A,P           ,Nimiq 5,2009 Sep 17,S35874,TCANL,CA,2009 Sep 18 0434,In Earth orbit,-,2023 Apr 16 ,    1436.090 ,   35778, ,   35794, ,  0.04 , ,GEO/S,Nimiq 5,Earth,O,-,LOR,SSL-1300,R-4D,    4745 , ,   2000 ,?,    4745 , ,   5.6 ,?,  2.6 ,?,   26.0 , ,Box + 2 Pan,-,-
1,35931,U,09,051,A  ,23,110.04515110,-.00137934, 00000+0,-93583-1,0,  999,7, 98.3101,193.5672,0014113,236.1472,251.6251,14.01081930,71789,S35931,-,35931,2009-051A,A,P           ,Oceansat-2,2009 Sep 23,S35936,ISRO,IN,2009 Sep 23 0638,In Earth orbit,-,2023 Apr 14 ,     102.699 ,     877, ,     895, , 98.31 , ,LEO/S,IRS Oceansat-2,Earth,O,-,ISAC/HAL,IRS,-,     960 , ,    860 , ,     960 , ,   2.8 ,?,  2.0 , ,   11.7 ,?,Box + 2 Pan,-,-
1,35932,U,09,051,B  ,23,111.07959522, .00001753, 00000+0, 39551-3,0,  999,5, 98.5290,340.0662,0007463,172.7541,187.3766,14.57586508,72093,S35932,-,35932,2009-051B,A,P           ,SwissCube,2009 Sep 23,S35936,EPFL,CH,2009 Sep 23 0638,In Earth orbit,-,2023 Apr 16 ,      98.795 ,     695, ,     706, , 98.53 , ,LEO/S,SwissCube,Earth,O,-,EPFL,Cubesat 1U,-,       1 , ,      1 , ,       1 , ,   0.1 , ,  0.1 , ,    0.1 , ,Box,-,-
